time,surv,COHORT,modifier,se,ci_lower,ci_upper,exposed_surv,exposed_se,reduced_surv_est,reduced_surv_se,reduced_surv_lci,reduced_surv_uci
365,0.9550067934737818,exposed,40 to 64,0.0028608674776513477,0.9493995962530432,0.9606139906945204,0.9550067934737818,0.0028608674776513477,0,0.004045877587046643,NA,NA
180,0.9879744516911275,exposed,65 plus,0.0012633473350825296,0.9854983364144011,0.9904505669678538,0.9879744516911275,0.0012633473350825296,0,0.0017866429352616205,NA,NA
365,0.9639681330180268,exposed,65 plus,0.0035922058089739436,0.9569275390073823,0.9710087270286712,0.9639681330180268,0.0035922058089739436,0,0.005080146173886367,NA,NA
180,0.9937194172371133,historical,18 to 39,9.142785130926223e-4,0.991927464279613,0.9955113701946137,0.9929715482087518,0.0011225021393282692,0.7478690283615474,0.001447727962118366,-2.0896777773904502,3.585415834113545
365,0.9809987782928759,historical,18 to 39,0.0026901403488370943,0.9757262000957971,0.9862713564899546,0.9787630830856698,0.003305969747950159,2.235695207206012,0.004262193223072248,-6.1182035100155945,10.58959392442762
180,0.9902773241096182,historical,40 to 64,7.789976525275356e-4,0.988750516766623,0.9918041314526134,0.9849066364830857,0.0010358987446436286,5.370687626532478,0.0012961186488117734,2.830295074861402,7.911080178203553
365,0.9707554680496732,historical,40 to 64,0.002178532685774021,0.9664856224464128,0.9750253136529335,0.9550067934737818,0.0028608674776513477,15.748674575891354,0.0035959098136172647,8.700691341201514,22.79665781058119
180,0.992600359174406,historical,65 plus,9.010000050888178e-4,0.9908344316143615,0.9943662867344505,0.9879744516911275,0.0012633473350825296,4.625907483278513,0.0015517240406174608,1.5845283636682899,7.667286602888736
365,0.9776555375905931,historical,65 plus,0.0025991574375697764,0.9725612826228069,0.9827497925583792,0.9639681330180268,0.0035922058089739436,13.687404572566342,0.004433910459098202,4.9969400727338655,22.377869072398816
180,0.9948619933522235,unexposed,18 to 39,5.949062866276969e-4,0.9936959984562568,0.9960279882481903,0.9929715482087518,0.0011225021393282692,1.8904451434716973,0.001270403299218676,-0.5995453229969073,4.380435609940301
