time,surv,COHORT,modifier,se,ci_lower,ci_upper,cuminc_surv,cuminc_ci_lower,cuminc_ci_upper,exposed_surv,exposed_se,reduced_surv_est,reduced_surv_se,reduced_surv_lci,reduced_surv_uci
180,0.979436704022588,historical,40 to 64,0.0013031617362319,0.9768825539535428,0.9819908540916332,20.563295977412132,23.117446046457268,18.009145908366886,0.9711957010158994,0.00132433170239382,8.241003006688619,0.0018579787320484199,4.599364691873716,11.88264132150352
365,0.9612831981426436,historical,40 to 64,0.00235039485472182,0.9566765088779404,0.9658898874073464,38.71680185735649,43.32349112205958,34.11011259265351,0.9461228608577686,0.00238404410935811,15.16033728487498,0.0033478384501746655,8.598573922532635,21.722100647217324
180,0.983378929485314,historical,65 plus,0.00139079088243098,0.9806530294457224,0.9861048295249052,16.62107051468609,19.346970554277476,13.895170475094698,0.9786180803935705,0.00151223482677917,4.760849091743569,0.0020545445845678236,0.7339417059906341,8.787756477496503
365,0.9686059731401772,historical,65 plus,0.00255071817924597,0.9636066573741434,0.9736052889062108,31.394026859822844,36.39334262585658,26.394711093789212,0.9597683610912092,0.00276978040590951,8.837612048967936,0.0037653481548053595,1.4575296655494314,16.21769443238644
180,0.9906001586495276,unexposed,18 to 39,8.302511038273698e-4,0.9889728963879012,0.992227420911154,9.39984135047245,11.027103612098689,7.772579088846099,0.9871797950676636,0.00144728153722821,3.4203635818639277,0.00166851453197394,0.15007509919500545,6.690652064532849
365,0.9821407652332048,unexposed,18 to 39,0.00156160575884753,0.9790800741878134,0.9852014562785965,17.859234766795073,20.9199258121866,14.798543721403544,0.975710228018094,0.00270792307854814,6.4305372151107765,0.003125933451850728,0.3037076494833502,12.557366780738203
180,0.9772747140431312,unexposed,40 to 64,6.373919682692268e-4,0.9760254487412884,0.978523979344974,22.725285956868845,23.974551258711728,21.476020655026073,0.9711957010158994,0.00132433170239382,6.079013027231794,0.0014697356834408805,3.1983310876876687,8.95969496677592
365,0.9572867774965864,unexposed,40 to 64,0.00114683542028582,0.9550390213766312,0.9595345336165414,42.7132225034137,44.96097862336879,40.465466383458605,0.9461228608577686,0.00238404410935811,11.163916638817772,0.002645543005998439,5.978652347060833,16.34918093057471
180,0.98249310119509,unexposed,65 plus,8.41026592161085e-4,0.980844719364414,0.9841414830257664,17.506898804909852,19.155280635586024,15.858516974233684,0.9786180803935705,0.00151223482677917,3.8750208015195797,0.0017303698737685864,0.48349584893315034,7.2665457541060094
365,0.9669564961969924,unexposed,65 plus,0.00154395260784034,0.9639304046917886,0.969982587702196,33.04350380300769,36.06959530821141,30.017412297803855,0.9597683610912092,0.00276978040590951,7.1881351057832,0.0031710366053102,0.9729033593752082,13.403366852191192
180,0.9702707007274054,exposed,Hospitalized,0.00183849990786011,0.9666673071224194,0.9738740943323916,29.7292992725946,33.33269287758056,26.125905667608528,0.9702707007274054,0.00183849990786011,0,0.002600031504117453,NA,NA
365,0.9446449854663084,exposed,Hospitalized,0.00334749317805206,0.9380840193988328,0.951205951533784,55.35501453369152,61.9159806011671,48.79404846621593,0.9446449854663084,0.00334749317805206,0,0.004734070252352637,NA,NA
180,0.9783458994255256,exposed,Not Hospitalized,8.788019605108069e-4,0.9766234792333812,0.98006831961767,21.654100574474477,23.376520766618786,19.931680382330065,0.9783458994255256,8.788019605108069e-4,0,0.0012428136511944481,NA,NA
365,0.9593895504566994,exposed,Not Hospitalized,0.00156045770154116,0.9563311095622806,0.9624479913511182,40.61044954330062,43.66889043771938,37.55200864888175,0.9593895504566994,0.00156045770154116,0,0.0022068204450290557,NA,NA
180,0.9794480683195276,historical,Hospitalized,0.00306517041828682,0.9734404446932078,0.9854556919458471,20.551931680472535,26.559555306792216,14.544308054152744,0.9702707007274054,0.00183849990786011,9.177367592122177,0.0035742623860514538,2.171813315461327,16.182921868783026
365,0.9614183177131572,historical,Hospitalized,0.00561867742389165,0.9504059123215814,0.9724307231047332,38.581682286842664,49.59408767841855,27.56927689526667,0.9446449854663084,0.00334749317805206,16.77333224684885,0.006540278783878772,3.954385830446456,29.592278663251243
180,0.9829843652214028,historical,Not Hospitalized,9.496197231988928e-4,0.9811231447649242,0.9848455856778816,17.015634778597132,18.87685523507576,15.154414322118392,0.9783458994255256,8.788019605108069e-4,4.6384657958771225,0.0012938587652777174,2.1025026159327966,7.174428975821448
365,0.9679545468589068,historical,Not Hospitalized,0.00169887007607172,0.9646248226953932,0.97128427102242,32.045453141093304,35.37517730460671,28.7157289775799,0.9593895504566994,0.00156045770154116,8.564996402207425,0.00230676998716193,4.043727227370042,13.086265577044808
180,0.9792280300160932,unexposed,Hospitalized,7.255975697804778e-4,0.9778058849120536,0.98065017512013275,20.77196998390685,22.19411508794633,19.34982487986725,0.9702707007274054,0.00183849990786011,8.957329288687754,0.001976505437501493,5.083378631184828,12.83127994619068
365,0.9610129751049822,unexposed,Hospitalized,0.00133322765267259,0.9583998969225512,0.9636260532874134,38.98702489501782,41.60010307744888,36.37394671258664,0.9446449854663084,0.00334749317805206,16.36798963867381,0.0036032216905091956,9.305675125275785,23.43030415207183
180,0.9822843657227956,unexposed,Not Hospitalized,4.2356178334912914e-4,0.9814541998822036,0.9831145315633874,17.71563427720446,18.545800117796276,16.885468436612648,0.9783458994255256,8.788019605108069e-4,3.9384662972700157,9.755498296404609e-4,2.0263886311747124,5.850543963365319
365,0.9666574377774731,unexposed,Not Hospitalized,7.440950404322775e-4,0.9651990382971511,0.9681158372577956,33.34256222252674,34.80096170284885,31.884162742204513,0.9593895504566994,0.00156045770154116,7.267887320773769,0.00172878734015929,3.8794641340615614,10.656310507485978
180,0.9781176128978996,exposed,Overlap,8.055130061093626e-4,0.9765388364168468,0.9796963893789526,21.88238710210033,23.46116358315331,20.30361062104735,0.9781176128978996,8.055130061093626e-4,0,0.0011391674179077823,NA,NA
365,0.9588662745539076,exposed,Overlap,0.00144425753819369,0.9560355817946476,0.9616969673131678,41.133725446092285,43.96441820535246,38.30303268683222,0.9588662745539076,0.00144425753819369,0,0.0020424885980730944,NA,NA
180,0.9822753703106962,historical,Overlap,0.00107101382215409,0.9801762217923295,0.9843745188290628,17.72462968930377,19.82377820767045,15.625481170937206,0.9781176128978996,8.055130061093626e-4,4.15775741279667,0.0013401200730742207,1.5311220695711976,6.784392756022143
365,0.9665657605872948,historical,Overlap,0.00192559654722401,0.9627916607059812,0.9703398604686088,33.43423941270507,37.208339294018785,29.66013953139135,0.9588662745539076,0.00144425753819369,7.699486033387215,0.00240703176117606,2.981703781482137,12.417268285292291
180,0.9810937581798458,unexposed,Overlap,4.052012412755209e-4,0.9802995783404548,0.9818879380192368,18.906241820154214,19.70042165954522,18.112061980763315,0.9781176128978996,8.055130061093626e-4,2.9761452819462297,9.01686890745654e-4,1.208838976084748,4.743451587807711
365,0.9643722017118876,unexposed,Overlap,7.225520232059411e-4,0.9629560257694472,0.9657883776543276,35.627798288112466,37.04397423055272,34.211622345672325,0.9588662745539076,0.00144425753819369,5.5059271579800395,0.001614918345573019,2.3406872006569226,8.671167115303156
