time,surv,COHORT,modifier,se,ci_lower,ci_upper,exposed_surv,exposed_se,reduced_surv_est,reduced_surv_se,reduced_surv_lci,reduced_surv_uci
365,0.9751082369367724,historical,NH White,0.0016010681681733671,0.971970200990359,0.9782462728831857,0.9611906231298928,0.002222699390939545,986.0823861931204,0.0027393086466517506,991.4514311405578,980.713341245683
180,0.9803461243537006,unexposed,Hispanic,0.0011127480459594923,0.9781651782597527,0.9825270704476485,0.9782408929710104,0.0017361598056394173,997.8947686173098,0.0020621491421583863,1001.9365809359401,993.8529562986793
365,0.9631745416203144,unexposed,Hispanic,0.002114320724658654,0.9590305491482167,0.967318534092412,0.9593182610393045,0.003202654128518027,996.1437194189901,0.003837622388098477,1003.6654592996632,988.6219795383171
180,0.9768899308140602,unexposed,NH Black,0.0021162780837464595,0.9727421019886456,0.9810377596394747,0.968776099337911,0.0029869049903323602,991.8861685238508,0.0036606330530412285,999.0610093078116,984.71132773989
365,0.956850617141644,unexposed,NH Black,0.0039773651737413495,0.949055124647747,0.9646461096355409,0.9421392972103243,0.005494460459310841,985.2886800686803,0.00678295875442427,998.5832792273519,971.9940809100087
180,0.9843140931010119,unexposed,NH White,7.616133847355056e-4,0.9828213582967866,0.9858068279052371,0.9792639756347696,0.0012138681028789674,994.9498825337577,0.0014330145564491858,997.7585910643982,992.1411740031173
365,0.9704807427162315,unexposed,NH White,0.0013366588648909188,0.96786093948142915,0.973100545951034,0.9611906231298928,0.002222699390939545,990.7098804136613,0.0025936556254781595,995.7934454395985,985.626315387724
180,0.9864587541902679,exposed,18 to 39,0.001569367421933126,0.9833828505647684,0.9895346578157672,0.9864587541902679,0.001569367421933126,1000,0.002219420692444326,NA,NA
365,0.9744197876638566,exposed,18 to 39,0.002915572648263909,0.9687053702789493,0.9801342050487639,0.9744197876638566,0.002915572648263909,1000,0.004123242381258861,NA,NA
180,0.9719354796082307,exposed,40 to 64,0.0013994010934199302,0.9691927038652016,0.9746782553512597,0.9719354796082307,0.0013994010934199302,1000,0.001979052005514204,NA,NA
365,0.9477727522915426,exposed,40 to 64,0.0025317632555516296,0.9428105874932795,0.9527349170898056,0.9477727522915426,0.0025317632555516296,1000,0.003580453932718975,NA,NA
