time,surv,COHORT,modifier,se,ci_lower,ci_upper,exposed_surv,exposed_se,reduced_surv_est,reduced_surv_se,reduced_surv_lci,reduced_surv_uci
180,0.9776384744994114,exposed,65 plus,0.0015621209353869525,0.9745767737265569,0.9807001752722658,0.9776384744994114,0.0015621209353869525,0,0.0022091726128911737,NA,NA
365,0.9581104895618753,exposed,65 plus,0.002846770134742465,0.9525309226255158,0.9636900564982347,0.9581104895618753,0.002846770134742465,0,0.004025940933511477,NA,NA
180,0.9899321654629666,historical,18 to 39,0.00121457381802297,0.9875516445230762,0.9923126864028569,0.9866427955301796,0.0015141255437184943,3.2893699327869452,0.0019410733426554806,-0.5151338188177966,7.093873684391687
365,0.9809558717161723,historical,18 to 39,0.002266054020637162,0.9765144874487013,0.9853972559836434,0.9747998420173849,0.002820749210597637,6.156029698787369,0.0036182353341833694,-0.9357115562120353,13.247770953786773
180,0.9814771462123129,historical,40 to 64,0.0010120466952642118,0.9794935711389222,0.9834607212857035,0.9697035237226034,0.001343227190953101,11.773622489709478,0.0016818138422283755,8.477267358941862,15.069977620477095
365,0.9651966300181878,historical,40 to 64,0.0018021838962113056,0.9616644144880955,0.96872884554828,0.9435957357042146,0.002402789509190918,21.600894313973164,0.0030035419459766657,15.713952099858899,27.487836528087428
180,0.9850139090926898,historical,65 plus,0.0011810896101651961,0.9826990159942516,0.9873288021911281,0.9776384744994114,0.0015621209353869525,7.375434593278385,0.001958365258069695,3.5370386874617825,11.213830499094987
365,0.9717632288150361,historical,65 plus,0.002157087684826969,0.9675354146412803,0.9759910429887918,0.9581104895618753,0.002846770134742465,13.652739253160796,0.0035717121216713144,6.652183494685018,20.653295011636573
180,0.9905119261330552,unexposed,18 to 39,8.37164867338731e-4,0.988871113143949,0.9921527391221614,0.9866427955301796,0.0015141255437184943,3.8691306028755257,0.0017301506227051738,0.47803538237338505,7.260225823377667
365,0.9820442243579005,unexposed,18 to 39,0.0015695980538017913,0.9789678687022448,0.9851205800135562,0.9747998420173849,0.002820749210597637,7.244382340515609,0.0032280433949353226,0.917417286442377,13.571347394588841
180,0.977071054254237,unexposed,40 to 64,6.441089209813564e-4,0.9758086239669925,0.9783334845414814,0.9697035237226034,0.001343227190953101,7.367530531633637,0.0014896763368609726,4.447764911386131,10.287296151881142
365,0.957066628019443,unexposed,40 to 64,0.0011598407221608824,0.9547933819762048,0.9593398740626813,0.9435957357042146,0.002402789509190918,13.470892315228355,0.00266807569725085,8.24146394861669,18.700320681840022
180,0.9823613224511119,unexposed,65 plus,8.494022740777238e-4,0.9806965245855331,0.9840261203166906,0.9776384744994114,0.0015621209353869525,4.722847951700415,0.0017781186799487305,1.2377353390009036,8.207960564399926
365,0.9668348382425295,unexposed,65 plus,0.001554821229668242,0.9637874446299814,0.9698822318550776,0.9581104895618753,0.002846770134742465,8.724348680654192,0.0032436968502449013,2.366702854174186,15.0819945071342
180,0.9688172824605288,exposed,Hospitalized,0.0018956038509721736,0.9651019671836679,0.9725325977373896,0.9688172824605288,0.0018956038509721736,0,0.002680788674931515,NA,NA
365,0.9422341936612855,exposed,Hospitalized,0.0034353908367030224,0.9355009513485286,0.9489674359740423,0.9422341936612855,0.0034353908367030224,0,0.004858376313317669,NA,NA
180,0.9772310380153604,exposed,Not Hospitalized,8.869345169295439e-4,0.9754926783055331,0.9789693977251878,0.9772310380153604,8.869345169295439e-4,0,0.0012543148227785906,NA,NA
365,0.9575119716492331,exposed,Not Hospitalized,0.0015618558787061745,0.9544507903779268,0.9605731529205394,0.9575119716492331,0.0015618558787061745,0,0.0022087977661384194,NA,NA
180,0.9812105628935578,historical,Hospitalized,0.002747552052160019,0.975825459825675,0.9865956659614405,0.9688172824605288,0.0018956038509721736,12.393280433029009,0.003338016812292782,5.850767480935155,18.93579338512286
365,0.9648152980503237,historical,Hospitalized,0.005032220404407353,0.9549523272954177,0.9746782688052297,0.9422341936612855,0.0034353908367030224,22.581104389038266,0.006093041309513402,10.638743422391995,34.523465355684536
180,0.9846951137742298,historical,Not Hospitalized,6.861508440585139e-4,0.9833502828319134,0.9860399447165462,0.9772310380153604,8.869345169295439e-4,7.464075758869426,0.0011213633747020877,5.266203544453334,9.66194797328552
365,0.971251909222644,historical,Not Hospitalized,0.0011937877525210288,0.9689121282225178,0.9735916902227703,0.9575119716492331,0.0015618558787061745,13.739937573410966,0.0019658390025427425,9.88689312842719,17.59298201839474
180,0.979294791543672,unexposed,Hospitalized,7.286449922081951e-4,0.9778666736014285,0.9807229094859156,0.9688172824605288,0.0018956038509721736,10.477509083143266,0.002030821874141259,6.497098209826399,14.457919956460133
365,0.9612931398141058,unexposed,Hospitalized,0.0013372362960634967,0.9586722048350016,0.96391407479321,0.9422341936612855,0.0034353908367030224,19.058946152820333,0.0036864767885357304,11.833451647290302,26.284440658350366
180,0.9820440440612754,unexposed,Not Hospitalized,4.3001315966554893e-4,0.9812012337554527,0.9828868543670982,0.9772310380153604,8.869345169295439e-4,4.813006045915058,9.856795396104112e-4,2.8810741482786524,6.744937943551464
365,0.9663513268704612,unexposed,Not Hospitalized,7.578540977162073e-4,0.9648659601334014,0.9678366936075211,0.9575119716492331,0.0015618558787061745,8.83935522122814,0.0017360116990603153,5.436772291069923,12.241938151386357
180,0.9769757205032318,exposed,Overlap,7.951762080694043e-4,0.9754172037740526,0.978534237232411,0.9769757205032318,7.951762080694043e-4,0,0.0011245489779281618,NA,NA
365,0.9569406390368169,exposed,Overlap,0.0014153879712195338,0.9541665295890754,0.9597147484845584,0.9569406390368169,0.0014153879712195338,0,0.0020016608649184044,NA,NA
180,0.9840623087555522,historical,Overlap,7.753063210389158e-4,0.9825427362893296,0.9855818812217747,0.9769757205032318,7.951762080694043e-4,7.086588252320447,0.001110587724280498,4.909836312730671,9.263340191910222
365,0.9700210500818565,historical,Overlap,0.001360032183180649,0.9673554359850071,0.972686664178706,0.9569406390368169,0.0014153879712195338,13.080411045039542,0.0019629087213520833,9.233109951189459,16.927712138889625
180,0.9809714447198222,unexposed,Overlap,4.139649910828492e-4,0.9801600882464394,0.981782801193205,0.9769757205032318,7.951762080694043e-4,3.995724216590446,8.964776716248208e-4,2.2386279802057976,5.752820452975095
365,0.964297484754133,unexposed,Overlap,7.412024001478859e-4,0.9628447547445885,0.9657502147636775,0.9569406390368169,0.0014153879712195338,7.356845717316096,0.0015977184066843363,4.225317640214797,10.488373794417395
