time,surv,COHORT,modifier,se,ci_lower,ci_upper,cuminc_surv,cuminc_ci_lower,cuminc_ci_upper,historical_surv,historical_se,higher_surv_est,higher_surv_se,higher_surv_lci,higher_surv_uci
180,0.9398339372503242,exposed,Hospitalized,0.00246307238045801,0.9350064040933111,0.9446614704073372,60.166062749675845,64.99359590668885,55.33852959266272,0.9506232492697528,0.00359258172046497,-10.789312019428676,0.004355843083674403,-19.326764463430507,-2.251859575426847
365,0.8917154708340391,exposed,Hospitalized,0.00420105280336799,0.8834815586422868,0.8999493830257914,108.28452916596088,116.51844135771316,100.05061697420858,0.9104481306950022,0.00623240926383676,-18.732659860963064,0.007516100710384628,-33.46421725331693,-4.001102468609193
180,0.9593881125942076,exposed,Not Hospitalized,0.00118300664899854,0.9570694621686988,0.961706763019716,40.611887405792466,42.93053783130107,38.29323698028397,0.9725596355334596,9.005850951115213e-4,-13.171522939251945,0.0014867946210259783,-16.08564039646286,-10.257405482041028
365,0.9258787903740666,exposed,Not Hospitalized,0.00206175565107868,0.9218378235530305,0.9299197571951028,74.12120962593337,78.16217644696954,70.08024280489722,0.9494361480967216,0.00156608051407501,-23.55735772265499,0.0025891011068168656,-28.631995892016047,-18.482719553293936
180,0.9506232492697528,historical,Hospitalized,0.00359258172046497,0.9435819184861244,0.9576645800533812,49.37675073024717,56.41808151387551,42.335419946618934,0.9506232492697528,0.00359258172046497,0,0.005080677793015228,NA,NA
365,0.9104481306950022,historical,Hospitalized,0.00623240926383676,0.8982328330009683,0.922663428389036,89.55186930499781,101.76716699903166,77.33657161096397,0.9104481306950022,0.00623240926383676,0,0.008813957707177663,NA,NA
180,0.9725596355334596,historical,Not Hospitalized,9.005850951115213e-4,0.9707945211820276,0.9743247498848918,27.440364466540306,29.20547881797242,25.675250115108184,0.9725596355334596,9.005850951115213e-4,0,0.001273619655577777,NA,NA
365,0.9494361480967216,historical,Not Hospitalized,0.00156608051407501,0.9463666866922446,0.9525056095011986,50.56385190327839,53.63331330775545,47.49439049880144,0.9494361480967216,0.00156608051407501,0,0.002214772302773108,NA,NA
180,0.953804005901566,unexposed,Hospitalized,0.00107592340353282,0.951695234780518,0.955912777022614,46.195994098434,48.30476521948213,44.087222977385984,0.9506232492697528,0.00359258172046497,3.180756631813164,0.003750233937834904,-4.169701886343248,10.531215149969576
365,0.9160255840963958,unexposed,Hospitalized,0.00182108591274988,0.9124563212946528,0.9195948468981388,83.97441590360421,87.54367870534719,80.40515310186113,0.9104481306950022,0.00623240926383676,5.577453401393595,0.0064930177216433295,-7.148861333027331,18.303768135814522
180,0.9643577878566278,unexposed,Not Hospitalized,6.162677634458719e-4,0.9631499252354409,0.9655656504778148,35.642212143372156,36.850074764559146,34.43434952218527,0.9725596355334596,9.005850951115213e-4,-8.201847676831742,0.0010912559139815029,-10.340709268235488,-6.062986085427996
365,0.934714465050128,unexposed,Not Hospitalized,0.00106299120490931,0.9326310405726228,0.9367978895276332,65.28553494987199,67.36895942737708,63.202110472366904,0.9494361480967216,0.00156608051407501,-14.721683046593604,0.0018927647709844966,-18.431501997723217,-11.01186409546399
180,0.9562591475853812,exposed,Overlap,0.00105566510999963,0.9541900819900464,0.958328213180716,43.74085241461878,45.8099180099536,41.671786819283966,0.9682435555138328,0.00109424694828776,-11.984407928451567,0.0015204621693115574,-14.964513780302221,-9.004302076600915
365,0.9204245053828785,exposed,Overlap,0.00181280242846886,0.9168714779119926,0.923977532853764,79.57549461712165,83.12852208800736,76.02246714623595,0.9417398473993632,0.00187951778157874,-21.315342016484774,0.0026112908179544586,-26.43347201967551,-16.197212013294035
180,0.9682435555138328,historical,Overlap,0.00109424694828776,0.966098870904996,0.9703882401226696,31.75644448616721,33.90112909500409,29.611759877330336,0.9682435555138328,0.00109424694828776,0,0.001547498874853921,NA,NA
365,0.9417398473993632,historical,Overlap,0.00187951778157874,0.938056060239166,0.94542363455956,58.260152600636886,61.9439397608339,54.57636544043998,0.9417398473993632,0.00187951778157874,0,0.0026580395374300467,NA,NA
180,0.9611466980929072,unexposed,Overlap,5.840616209732491e-4,0.9600019583510474,0.9622914378347668,38.853301907092906,39.9980416489526,37.70856216523333,0.9682435555138328,0.00109424694828776,-7.096857420925584,0.0012403646080612648,-9.527972052725664,-4.665742789125505
365,0.92907445467498,unexposed,Overlap,9.892464027785738e-4,0.9271355673536982,0.9310133419962616,70.92554532502004,72.86443264630182,68.98665800373827,0.9417398473993632,0.00187951778157874,-12.665392724383274,0.0021239575176262393,-16.828349458930703,-8.502435989835844
